Periodo,Mes,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Dir2,Full_Address,Coords,LAT,LNG
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO INVERSIONES TUCAN ORIENTE,TERPEL,CALLE 38 NO 55 A-85,GASOLINA EXTRA OXIGENADA,17500,A,CALLE 38 NO 55 A-85,"CALLE 38 NO 55 A-85, Rionegro, Colombia","(6.14073, -75.37909)",6.14073,-75.37909
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO INVERSIONES TUCAN ORIENTE,TERPEL,CALLE 38 NO 55 A-85,GASOLINA CORRIENTE OXIGENADA,9230,A,CALLE 38 NO 55 A-85,"CALLE 38 NO 55 A-85, Rionegro, Colombia","(6.14073, -75.37909)",6.14073,-75.37909
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO CUATRO ESQUINAS,ESSO,Diagonal 43 No.45-275,GASOLINA CORRIENTE OXIGENADA,9250,A,Diagonal 43 No.45-275,"Diagonal 43 No.45-275, Rionegro, Colombia","(6.14994, -75.36743)",6.14994,-75.36743
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO CUATRO ESQUINAS,ESSO,Diagonal 43 No.45-275,BIODIESEL EXTRA,9400,A,Diagonal 43 No.45-275,"Diagonal 43 No.45-275, Rionegro, Colombia","(6.14994, -75.36743)",6.14994,-75.36743
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO CUATRO ESQUINAS,ESSO,Diagonal 43 No.45-275,GASOLINA EXTRA OXIGENADA,19000,A,Diagonal 43 No.45-275,"Diagonal 43 No.45-275, Rionegro, Colombia","(6.14994, -75.36743)",6.14994,-75.36743
2022,6,5,ANTIOQUIA,5615,RIONEGRO,EDS COMDECOM LA CAPILLA,TEXACO,CALLE 47 No. 52-63,GASOLINA EXTRA OXIGENADA,18120,A,CALLE 47 No. 52-63,"CALLE 47 No. 52-63, Rionegro, Colombia","(6.15149, -75.37591)",6.15149,-75.37591
2022,6,5,ANTIOQUIA,5615,RIONEGRO,EDS COMDECOM LA CAPILLA,TEXACO,CALLE 47 No. 52-63,GASOLINA CORRIENTE OXIGENADA,9790,A,CALLE 47 No. 52-63,"CALLE 47 No. 52-63, Rionegro, Colombia","(6.15149, -75.37591)",6.15149,-75.37591
2022,6,5,ANTIOQUIA,5615,RIONEGRO,EDS COMDECOM LA CAPILLA,TEXACO,CALLE 47 No. 52-63,BIODIESEL EXTRA,9760,A,CALLE 47 No. 52-63,"CALLE 47 No. 52-63, Rionegro, Colombia","(6.15149, -75.37591)",6.15149,-75.37591
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO TERPEL RIONEGRO,TERPEL,CARRERA 50 No. 44B-15,GASOLINA EXTRA OXIGENADA,18400,A,CARRERA 50 No. 44B-15,"CARRERA 50 No. 44B-15, Rionegro, Colombia","(6.14832, -75.37194)",6.14832,-75.37194
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO TERPEL RIONEGRO,TERPEL,CARRERA 50 No. 44B-15,BIODIESEL EXTRA,9430,A,CARRERA 50 No. 44B-15,"CARRERA 50 No. 44B-15, Rionegro, Colombia","(6.14832, -75.37194)",6.14832,-75.37194
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO TERPEL RIONEGRO,TERPEL,CARRERA 50 No. 44B-15,GASOLINA CORRIENTE OXIGENADA,9430,A,CARRERA 50 No. 44B-15,"CARRERA 50 No. 44B-15, Rionegro, Colombia","(6.14832, -75.37194)",6.14832,-75.37194
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIOS TUR,TERPEL,KILOMETRO 4 VEREDA BARRO BLANCO VIA AL AEROPUERTO JMC,GASOLINA CORRIENTE OXIGENADA,9499,A,KILOMETRO 4 VEREDA BARRO BLANCO VIA AL AEROPUERTO JMC,"KILOMETRO 4 VEREDA BARRO BLANCO VIA AL AEROPUERTO JMC, Rionegro, Colombia","(6.15239, -75.40712)",6.15239,-75.40712
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIOS TUR,TERPEL,KILOMETRO 4 VEREDA BARRO BLANCO VIA AL AEROPUERTO JMC,BIODIESEL EXTRA,9599,A,KILOMETRO 4 VEREDA BARRO BLANCO VIA AL AEROPUERTO JMC,"KILOMETRO 4 VEREDA BARRO BLANCO VIA AL AEROPUERTO JMC, Rionegro, Colombia","(6.15239, -75.40712)",6.15239,-75.40712
2022,6,5,ANTIOQUIA,5615,RIONEGRO,AUTOCENTRO JBAM,MOBIL,Carrera 47 Calle 64A-125,GASOLINA CORRIENTE OXIGENADA,9610,A,Carrera 47 Calle 64A-125,"Carrera 47 Calle 64A-125, Rionegro, Colombia","(6.16392, -75.36729)",6.16392,-75.36729
2022,6,5,ANTIOQUIA,5615,RIONEGRO,AUTOCENTRO JBAM,MOBIL,Carrera 47 Calle 64A-125,BIODIESEL EXTRA,9480,A,Carrera 47 Calle 64A-125,"Carrera 47 Calle 64A-125, Rionegro, Colombia","(6.16392, -75.36729)",6.16392,-75.36729
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO EL CARRETERO,MOBIL,Calle 47 No. 65-10,GASOLINA EXTRA OXIGENADA,9627,A,Calle 47 No. 65-10,"Calle 47 No. 65-10, Rionegro, Colombia","(6.15134, -75.38523)",6.15134,-75.38523
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO EL CARRETERO,MOBIL,Calle 47 No. 65-10,GASOLINA CORRIENTE OXIGENADA,15000,A,Calle 47 No. 65-10,"Calle 47 No. 65-10, Rionegro, Colombia","(6.15134, -75.38523)",6.15134,-75.38523
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO EL CARRETERO,MOBIL,Calle 47 No. 65-10,BIODIESEL EXTRA,9453,A,Calle 47 No. 65-10,"Calle 47 No. 65-10, Rionegro, Colombia","(6.15134, -75.38523)",6.15134,-75.38523
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ZEUSS JOSE MARIA CORDOVA,ZEUSS,GLORIETA AEROPUERTO JOSE MARIA CORDOBA,BIODIESEL EXTRA,9770,A,GLORIETA AEROPUERTO JOSE MARIA CORDOBA,"GLORIETA AEROPUERTO JOSE MARIA CORDOBA, Rionegro, Colombia","(6.17153, -75.42877)",6.17153,-75.42877
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ZEUSS JOSE MARIA CORDOVA,ZEUSS,GLORIETA AEROPUERTO JOSE MARIA CORDOBA,GASOLINA EXTRA OXIGENADA,18910,A,GLORIETA AEROPUERTO JOSE MARIA CORDOBA,"GLORIETA AEROPUERTO JOSE MARIA CORDOBA, Rionegro, Colombia","(6.17153, -75.42877)",6.17153,-75.42877
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ZEUSS JOSE MARIA CORDOVA,ZEUSS,GLORIETA AEROPUERTO JOSE MARIA CORDOBA,GASOLINA CORRIENTE OXIGENADA,9890,A,GLORIETA AEROPUERTO JOSE MARIA CORDOBA,"GLORIETA AEROPUERTO JOSE MARIA CORDOBA, Rionegro, Colombia","(6.17153, -75.42877)",6.17153,-75.42877
2022,6,5,ANTIOQUIA,5615,RIONEGRO,EDS COESCO GALAXIA,MOBIL,Carrera 48 No.52-02,GASOLINA CORRIENTE OXIGENADA,9690,A,Carrera 48 No.52-02,"Carrera 48 No.52-02, Rionegro, Colombia","(6.1553, -75.37194)",6.1553,-75.37194
2022,6,5,ANTIOQUIA,5615,RIONEGRO,EDS COESCO GALAXIA,MOBIL,Carrera 48 No.52-02,BIODIESEL EXTRA,9550,A,Carrera 48 No.52-02,"Carrera 48 No.52-02, Rionegro, Colombia","(6.1553, -75.37194)",6.1553,-75.37194
2022,6,5,ANTIOQUIA,5615,RIONEGRO,EDS COESCO GALAXIA,MOBIL,Carrera 48 No.52-02,GASOLINA EXTRA OXIGENADA,18210,A,Carrera 48 No.52-02,"Carrera 48 No.52-02, Rionegro, Colombia","(6.1553, -75.37194)",6.1553,-75.37194
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO TERPEL TRANVIA,TERPEL,CARRERA 39A No. 62-30,GASOLINA EXTRA OXIGENADA,17620,A,CARRERA 39A No. 62-30,"CARRERA 39A No. 62-30, Rionegro, Colombia","(6.14913, -75.38355)",6.14913,-75.38355
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO TERPEL TRANVIA,TERPEL,CARRERA 39A No. 62-30,GASOLINA CORRIENTE OXIGENADA,9190,A,CARRERA 39A No. 62-30,"CARRERA 39A No. 62-30, Rionegro, Colombia","(6.14913, -75.38355)",6.14913,-75.38355
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO TERPEL TRANVIA,TERPEL,CARRERA 39A No. 62-30,BIODIESEL EXTRA,9130,A,CARRERA 39A No. 62-30,"CARRERA 39A No. 62-30, Rionegro, Colombia","(6.14913, -75.38355)",6.14913,-75.38355
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO SAN ANTONIO,TERPEL,CALLE 38 No. 62A-31,BIODIESEL EXTRA,9560,A,CALLE 38 No. 62A-31,"CALLE 38 No. 62A-31, Rionegro, Colombia","(6.14102, -75.37906)",6.14102,-75.37906
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO SAN ANTONIO,TERPEL,CALLE 38 No. 62A-31,GASOLINA EXTRA OXIGENADA,17320,A,CALLE 38 No. 62A-31,"CALLE 38 No. 62A-31, Rionegro, Colombia","(6.14102, -75.37906)",6.14102,-75.37906
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO SAN ANTONIO,TERPEL,CALLE 38 No. 62A-31,GASOLINA CORRIENTE OXIGENADA,9330,A,CALLE 38 No. 62A-31,"CALLE 38 No. 62A-31, Rionegro, Colombia","(6.14102, -75.37906)",6.14102,-75.37906
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO BARRO BLANCO INVERSIONES DE ORIENTE,ZEUSS,Kilometro 4 Vereda Barro Blanco VÃ­a Aeropuerto JosÃ© MarÃ­a CÃ³rdoba,GASOLINA CORRIENTE OXIGENADA,9500,A,Kilometro 4 Vereda Barro Blanco VÃ­a Aeropuerto JosÃ© MarÃ­a CÃ³rdoba,"Kilometro 4 Vereda Barro Blanco VÃ­a Aeropuerto JosÃ© MarÃ­a CÃ³rdoba, Rionegro, Colombia","(6.15239, -75.40712)",6.15239,-75.40712
2022,6,5,ANTIOQUIA,5615,RIONEGRO,ESTACION DE SERVICIO BARRO BLANCO INVERSIONES DE ORIENTE,ZEUSS,Kilometro 4 Vereda Barro Blanco VÃ­a Aeropuerto JosÃ© MarÃ­a CÃ³rdoba,BIODIESEL EXTRA,9500,A,Kilometro 4 Vereda Barro Blanco VÃ­a Aeropuerto JosÃ© MarÃ­a CÃ³rdoba,"Kilometro 4 Vereda Barro Blanco VÃ­a Aeropuerto JosÃ© MarÃ­a CÃ³rdoba, Rionegro, Colombia","(6.15239, -75.40712)",6.15239,-75.40712
2022,6,5,ANTIOQUIA,5615,RIONEGRO,EDS CRUCERO DEL OESTE,MOBIL,VEREDA EL PONTEZUELA,GASOLINA CORRIENTE OXIGENADA,9831,A,VEREDA EL PONTEZUELA,"VEREDA EL PONTEZUELA, Rionegro, Colombia","(6.07955, -75.42053)",6.07955,-75.42053
2022,6,5,ANTIOQUIA,5615,RIONEGRO,EDS CRUCERO DEL OESTE,MOBIL,VEREDA EL PONTEZUELA,BIODIESEL EXTRA,10560,A,VEREDA EL PONTEZUELA,"VEREDA EL PONTEZUELA, Rionegro, Colombia","(6.07955, -75.42053)",6.07955,-75.42053
2022,6,5,ANTIOQUIA,5615,RIONEGRO,EDS CRUCERO DEL OESTE,MOBIL,VEREDA EL PONTEZUELA,GASOLINA EXTRA OXIGENADA,18000,A,VEREDA EL PONTEZUELA,"VEREDA EL PONTEZUELA, Rionegro, Colombia","(6.07955, -75.42053)",6.07955,-75.42053
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACIÃ“N DE SERVICIO COMBUSCOL - SABANETA,TEXACO,CARRERA 49 No. 52 SUR - 300,GASOLINA EXTRA OXIGENADA,17300,A,CARRERA 49 No. 52 SUR - 300,"CARRERA 49 No. 52 SUR - 300, Sabaneta, Colombia","(6.1609, -75.60885)",6.1609,-75.60885
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACIÃ“N DE SERVICIO COMBUSCOL - SABANETA,TEXACO,CARRERA 49 No. 52 SUR - 300,BIODIESEL EXTRA,9545,A,CARRERA 49 No. 52 SUR - 300,"CARRERA 49 No. 52 SUR - 300, Sabaneta, Colombia","(6.1609, -75.60885)",6.1609,-75.60885
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACIÃ“N DE SERVICIO COMBUSCOL - SABANETA,TEXACO,CARRERA 49 No. 52 SUR - 300,GASOLINA CORRIENTE OXIGENADA,9557,A,CARRERA 49 No. 52 SUR - 300,"CARRERA 49 No. 52 SUR - 300, Sabaneta, Colombia","(6.1609, -75.60885)",6.1609,-75.60885
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIOS SABANETA,TEXACO,CALLE 77 SUR  No. 46B 120,BIODIESEL EXTRA,9415,A,CALLE 77 SUR  No. 46B 120,"CALLE 77 SUR  No. 46B 120, Sabaneta, Colombia","(6.14895, -75.62231)",6.14895,-75.62231
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIOS SABANETA,TEXACO,CALLE 77 SUR  No. 46B 120,GASOLINA CORRIENTE OXIGENADA,9335,A,CALLE 77 SUR  No. 46B 120,"CALLE 77 SUR  No. 46B 120, Sabaneta, Colombia","(6.14895, -75.62231)",6.14895,-75.62231
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIOS SABANETA,TEXACO,CALLE 77 SUR  No. 46B 120,GASOLINA EXTRA OXIGENADA,16795,A,CALLE 77 SUR  No. 46B 120,"CALLE 77 SUR  No. 46B 120, Sabaneta, Colombia","(6.14895, -75.62231)",6.14895,-75.62231
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO TERPEL ANCON SUR,TERPEL,CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1,BIODIESEL EXTRA,8770,A,CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1,"CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1, Sabaneta, Colombia","('NA', 'NA')",Empty,Empty
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO TERPEL ANCON SUR,TERPEL,CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1,GASOLINA EXTRA OXIGENADA,17190,A,CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1,"CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1, Sabaneta, Colombia","('NA', 'NA')",Empty,Empty
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO TERPEL ANCON SUR,TERPEL,CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1,GASOLINA CORRIENTE OXIGENADA,9129,A,CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1,"CALLE 84 SUR No.29-51 VARIANTE DE CALDAS KILOMETRO 1, Sabaneta, Colombia","('NA', 'NA')",Empty,Empty
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO TERPEL SABANETA,TERPEL,CARRERA 43A No. 61 SUR-114,BIODIESEL EXTRA,9110,A,CARRERA 43A No. 61 SUR-114,"CARRERA 43A No. 61 SUR-114, Sabaneta, Colombia","(6.15397, -75.60944)",6.15397,-75.60944
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO TERPEL SABANETA,TERPEL,CARRERA 43A No. 61 SUR-114,GASOLINA CORRIENTE OXIGENADA,9050,A,CARRERA 43A No. 61 SUR-114,"CARRERA 43A No. 61 SUR-114, Sabaneta, Colombia","(6.15397, -75.60944)",6.15397,-75.60944
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO TERPEL SABANETA,TERPEL,CARRERA 43A No. 61 SUR-114,GASOLINA EXTRA OXIGENADA,17370,A,CARRERA 43A No. 61 SUR-114,"CARRERA 43A No. 61 SUR-114, Sabaneta, Colombia","(6.15397, -75.60944)",6.15397,-75.60944
2022,6,5,ANTIOQUIA,5631,SABANETA,PAYSANDU E-S MAYORCA,TERPEL,CALLE 57 SUR No. 48-25,BIODIESEL EXTRA,9330,A,CALLE 57 SUR No. 48-25,"CALLE 57 SUR No. 48-25, Sabaneta, Colombia","(6.15851, -75.60893)",6.15851,-75.60893
2022,6,5,ANTIOQUIA,5631,SABANETA,PAYSANDU E-S MAYORCA,TERPEL,CALLE 57 SUR No. 48-25,GASOLINA EXTRA OXIGENADA,18180,A,CALLE 57 SUR No. 48-25,"CALLE 57 SUR No. 48-25, Sabaneta, Colombia","(6.15851, -75.60893)",6.15851,-75.60893
2022,6,5,ANTIOQUIA,5631,SABANETA,PAYSANDU E-S MAYORCA,TERPEL,CALLE 57 SUR No. 48-25,GASOLINA CORRIENTE OXIGENADA,9260,A,CALLE 57 SUR No. 48-25,"CALLE 57 SUR No. 48-25, Sabaneta, Colombia","(6.15851, -75.60893)",6.15851,-75.60893
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO MARCELLA,TEXACO,CALLE 84 SUR No. 33-161,BIODIESEL EXTRA,8780,A,CALLE 84 SUR No. 33-161,"CALLE 84 SUR No. 33-161, Sabaneta, Colombia","(6.14141, -75.61305)",6.14141,-75.61305
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO MARCELLA,TEXACO,CALLE 84 SUR No. 33-161,GASOLINA EXTRA OXIGENADA,17180,A,CALLE 84 SUR No. 33-161,"CALLE 84 SUR No. 33-161, Sabaneta, Colombia","(6.14141, -75.61305)",6.14141,-75.61305
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO MARCELLA,TEXACO,CALLE 84 SUR No. 33-161,GASOLINA CORRIENTE OXIGENADA,9000,A,CALLE 84 SUR No. 33-161,"CALLE 84 SUR No. 33-161, Sabaneta, Colombia","(6.14141, -75.61305)",6.14141,-75.61305
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO DISTRACOM MARIA AUXILIADORA,MOBIL,CARRERA 45 No 61 SUR - 53,GASOLINA CORRIENTE OXIGENADA,9640,A,CARRERA 45 No 61 SUR - 53,"CARRERA 45 No 61 SUR - 53, Sabaneta, Colombia","(6.1529, -75.61459)",6.1529,-75.61459
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO DISTRACOM MARIA AUXILIADORA,MOBIL,CARRERA 45 No 61 SUR - 53,GASOLINA EXTRA OXIGENADA,17890,A,CARRERA 45 No 61 SUR - 53,"CARRERA 45 No 61 SUR - 53, Sabaneta, Colombia","(6.1529, -75.61459)",6.1529,-75.61459
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO DISTRACOM MARIA AUXILIADORA,MOBIL,CARRERA 45 No 61 SUR - 53,BIODIESEL EXTRA,9420,A,CARRERA 45 No 61 SUR - 53,"CARRERA 45 No 61 SUR - 53, Sabaneta, Colombia","(6.1529, -75.61459)",6.1529,-75.61459
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO EXITO VARIANTE CALDAS,MOBIL,CALLE 84 SUR No. 29-175,GASOLINA EXTRA OXIGENADA,17990,A,CALLE 84 SUR No. 29-175,"CALLE 84 SUR No. 29-175, Sabaneta, Colombia","(6.14793, -75.60807)",6.14793,-75.60807
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO EXITO VARIANTE CALDAS,MOBIL,CALLE 84 SUR No. 29-175,GASOLINA CORRIENTE OXIGENADA,9170,A,CALLE 84 SUR No. 29-175,"CALLE 84 SUR No. 29-175, Sabaneta, Colombia","(6.14793, -75.60807)",6.14793,-75.60807
2022,6,5,ANTIOQUIA,5631,SABANETA,ESTACION DE SERVICIO EXITO VARIANTE CALDAS,MOBIL,CALLE 84 SUR No. 29-175,BIODIESEL EXTRA,8900,A,CALLE 84 SUR No. 29-175,"CALLE 84 SUR No. 29-175, Sabaneta, Colombia","(6.14793, -75.60807)",6.14793,-75.60807
2022,6,5,ANTIOQUIA,5631,SABANETA,EDS COMDECOM SANTA MARIA,TEXACO,CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR,GASOLINA CORRIENTE OXIGENADA,9780,A,CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR,"CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR, Sabaneta, Colombia","(6.15554, -75.61227)",6.15554,-75.61227
2022,6,5,ANTIOQUIA,5631,SABANETA,EDS COMDECOM SANTA MARIA,TEXACO,CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR,BIODIESEL EXTRA,9570,A,CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR,"CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR, Sabaneta, Colombia","(6.15554, -75.61227)",6.15554,-75.61227
2022,6,5,ANTIOQUIA,5631,SABANETA,EDS COMDECOM SANTA MARIA,TEXACO,CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR,GASOLINA EXTRA OXIGENADA,18910,A,CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR,"CRA 48 AV LAS VEGAS ENTRE CL 72 SUR Y CL 73 SUR, Sabaneta, Colombia","(6.15554, -75.61227)",6.15554,-75.61227
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO PALMASECA AEROPUERTO,PETROBRAS,GLORIETA AEROPUERTO ALFONSO BONILLA ARAGON,GASOLINA EXTRA OXIGENADA,18290,A,GLORIETA AEROPUERTO ALFONSO BONILLA ARAGON,"GLORIETA AEROPUERTO ALFONSO BONILLA ARAGON, Palmira, Colombia","(3.53653, -76.38815)",3.53653,-76.38815
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO PALMASECA AEROPUERTO,PETROBRAS,GLORIETA AEROPUERTO ALFONSO BONILLA ARAGON,GASOLINA CORRIENTE OXIGENADA,9740,A,GLORIETA AEROPUERTO ALFONSO BONILLA ARAGON,"GLORIETA AEROPUERTO ALFONSO BONILLA ARAGON, Palmira, Colombia","(3.53653, -76.38815)",3.53653,-76.38815
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO PALMASECA AEROPUERTO,PETROBRAS,GLORIETA AEROPUERTO ALFONSO BONILLA ARAGON,BIODIESEL EXTRA,9290,A,GLORIETA AEROPUERTO ALFONSO BONILLA ARAGON,"GLORIETA AEROPUERTO ALFONSO BONILLA ARAGON, Palmira, Colombia","(3.53653, -76.38815)",3.53653,-76.38815
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO TU BOMBA,BIOMAX,CARRERA 32 No. 29-68,GASOLINA CORRIENTE OXIGENADA,9010,A,CARRERA 32 No. 29-68,"CARRERA 32 No. 29-68, Palmira, Colombia","(3.5263, -76.30283)",3.5263,-76.30283
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO TU BOMBA,BIOMAX,CARRERA 32 No. 29-68,BIODIESEL EXTRA,8947,A,CARRERA 32 No. 29-68,"CARRERA 32 No. 29-68, Palmira, Colombia","(3.5263, -76.30283)",3.5263,-76.30283
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO LA CEIBA LLANO GRANDE SAS,TEXACO,CALLE 31 No. 35-34,GASOLINA CORRIENTE OXIGENADA,9664,A,CALLE 31 No. 35-34,"CALLE 31 No. 35-34, Palmira, Colombia","(3.52914, -76.30607)",3.52914,-76.30607
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO LA CEIBA LLANO GRANDE SAS,TEXACO,CALLE 31 No. 35-34,BIODIESEL EXTRA,9368,A,CALLE 31 No. 35-34,"CALLE 31 No. 35-34, Palmira, Colombia","(3.52914, -76.30607)",3.52914,-76.30607
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO AUTOMOTRIZ INCOMSA,TEXACO,CALLE 30 No. 15-21,GASOLINA CORRIENTE OXIGENADA,9260,A,CALLE 30 No. 15-21,"CALLE 30 No. 15-21, Palmira, Colombia","(3.52553, -76.28903)",3.52553,-76.28903
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO AUTOMOTRIZ INCOMSA,TEXACO,CALLE 30 No. 15-21,BIODIESEL EXTRA,9250,A,CALLE 30 No. 15-21,"CALLE 30 No. 15-21, Palmira, Colombia","(3.52553, -76.28903)",3.52553,-76.28903
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO MULTISERVICIOS CAMIONEROS S.A.,MOBIL,CARRERA 28 No. 66-120,BIODIESEL EXTRA,9116,A,CARRERA 28 No. 66-120,"CARRERA 28 No. 66-120, Palmira, Colombia","(3.55414, -76.29241)",3.55414,-76.29241
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIOS PARAISO,TERPEL,TRANSVERSAL 30 No. 1-229,GASOLINA EXTRA OXIGENADA,17700,A,TRANSVERSAL 30 No. 1-229,"TRANSVERSAL 30 No. 1-229, Palmira, Colombia","(3.51611, -76.27348)",3.51611,-76.27348
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIOS PARAISO,TERPEL,TRANSVERSAL 30 No. 1-229,BIODIESEL EXTRA,9250,A,TRANSVERSAL 30 No. 1-229,"TRANSVERSAL 30 No. 1-229, Palmira, Colombia","(3.51611, -76.27348)",3.51611,-76.27348
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIOS PARAISO,TERPEL,TRANSVERSAL 30 No. 1-229,GASOLINA CORRIENTE OXIGENADA,9250,A,TRANSVERSAL 30 No. 1-229,"TRANSVERSAL 30 No. 1-229, Palmira, Colombia","(3.51611, -76.27348)",3.51611,-76.27348
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO LAS PALMERAS PALMIRA,MOBIL,Calle 42 No. 31-93,BIODIESEL EXTRA,9070,A,Calle 42 No. 31-93,"Calle 42 No. 31-93, Palmira, Colombia","(3.53826, -76.30081)",3.53826,-76.30081
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,ESTACION DE SERVICIO LAS PALMERAS PALMIRA,MOBIL,Calle 42 No. 31-93,GASOLINA CORRIENTE OXIGENADA,9170,A,Calle 42 No. 31-93,"Calle 42 No. 31-93, Palmira, Colombia","(3.53826, -76.30081)",3.53826,-76.30081
2022,6,76,VALLE DEL CAUCA,76520,PALMIRA,EDS PORTAL DE VERSALLES,TERPEL,CARRERA 28 CALLE 45 Y 46,BIODIESEL EXTRA,9120,A,CARRERA 28 CALLE 45 Y 46,"CARRERA 28 CALLE 45 Y 46, Palmira, Colombia","(3.54039, -76.29683)",3.54039,-76.29683
